id,title,contentId,top_1,sim_1,top_2,sim_2,top_3,sim_3,top_4,sim_4,top_5,sim_5
2678,On Orchestrated Microservices - Built to Adapt,3262705634545542432,Microservices: Real Architectural Patterns,0.30404710862209317,The Hardest Part About Microservices: Your Data,0.25159269341601254,Taking Microservices Home - NGINX,0.23899443131808173,Standing on the Shoulders of Giants - Built to Adapt,0.23219130738716323,Java Microservices: The Cake is a Lie but You Can't Ignore It | Takipi Blog,0.2045378424028933
2679,Taking the Apple Watch Nike+ for a spin,-7732246497578572511,Apple Announces Swimproof 'Apple Watch Series 2' With Built-In GPS,0.2645751682585683,Review: Apple Watch Series 2 | MacMagazine.com.br,0.25254013589526036,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,0.23098823753817782,The End Of Apple Man,0.2079502574287693,Apple rehires former senior iOS engineer turned Flipboard co-founder for health software,0.18477716582657566
2680,New MacBook Pro is not a Laptop for Developers Anymore,7814856426770804213,Apple Invites Media to 'Hello Again' October 27th Mac-Centric Event,0.3531321348860683,MacBook Pro Lineup Set For 'Most Significant Overhaul in Over 4 Years',0.29130683073399294,"Apple announces 'iPhone 7' September 7 event, Apple Watch 2 and MacBook Pros may be unveiled",0.2834420374731139,What to Expect at WWDC 2016,0.25017510379612656,How Apple Keyboards Lost a Logo and Windows PCs Gained One,0.18952307436982238
2681,ŷhat | Classifying handwritten digits using TensorFlow,6797493571710971497,TensorFlow Tutorial- Part 1,0.35290446986840923,Announcing TensorFlow 0.8 - now with distributed computing support!,0.29849545336059863,"Hello, TensorFlow!",0.2971791617380585,Celebrating TensorFlow's First Year,0.2753106361780754,"Deep Learning for Chatbots, Part 2 - Implementing a Retrieval-Based Model in Tensorflow",0.27465741972910196
2682,How AI helps marketers tell better stories,-8009994379436553252,Andrew Ng: What AI Can and Can't Do,0.20915969970921822,A day in the life of... Director of the Unexpected,0.2018235659087409,Campaigns Are Dead. Modern Marketing Is a Data Exchange,0.1992761906358817,Here's how The White House wants the U.S. to approach AI R&D,0.19218092977789164,"Google, Amazon and the upcoming battle over AI Assistants",0.18446324479081574
2683,A Tale of 2 API Platforms - GGV Capital,5688444173453700360,Building on Slack Saved Our Startup,0.34481954246679375,The rise of APIs,0.3323059835627669,Message buttons and the Slack API - Slack Platform Blog,0.275401375849557,The Rise of the API-based SaaS,0.2753457766451821,Most Interesting APIs in 2016: Cognitive Computing,0.26859799679174806
2684,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",4815632823882298534,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.5247874338096449,"SINAIS do FUTURO imediato: #1, internet das coisas",0.5201571837581636,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,0.5074618861894471,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/",0.5038809153308627,O raio-x financeiro das empresas fofas,0.5033802158357531
2685,Build Quality In: The Key to Continuous Delivery in Kanban,-78667914647336721,The Continuous Delivery Maturity Model,0.35571916835105644,The Business Case for Continuous Delivery | Continuous Delivery | Atlassian,0.2796337838220057,Do you want Crappy Agile?,0.237498572974402,10 principles of business transformation,0.21964494678253463,Microservices testing,0.21907744994841574
2686,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack,1649752043999819668,Welcome Google Cloud Platform!,0.6737152722198744,Node.js Examples - How Enterprises use Node in 2016 | @RisingStack,0.6447958416408482,World's Fastest Growing Open Source Platform Pushes Out New Release,0.6008661191074025,Node.js Best Practices - How to Become a Better Developer in 2017 | @RisingStack,0.5407488301926084,The Top 10 Most Common Mistakes That Node.js Developers Make,0.4973714244281351
2687,TensorFlow Tutorial- Part 1,-2940536914889279273,Celebrating TensorFlow's First Year,0.4895796715027668,TensorFlow v0.9 now available with improved mobile support,0.39387789894999503,"Hello, TensorFlow!",0.3903525755848113,Google launches distributed version of its TensorFlow machine learning system,0.37615285102577667,Announcing TensorFlow 0.8 - now with distributed computing support!,0.3618161023561163
2688,Introducing the IBM Bluemix Garage Method Field Guide - Bluemix Blog,7345394467579731315,Migrating from Parse to Bluemix,0.3747254088413649,Bring a dinosaur to life with Watson IoT Platform and Node-RED,0.16034862589770765,IBM Seeks to Simplify Graph with New Titan Service,0.12563795350511076,Google Cloud Platform: The smart person's guide - TechRepublic,0.11935079571059963,Google cloud to OpenStack users: Come on in!,0.11176580014598964
2689,Using TensorFlow and JupyterHub in Classrooms,6389624212149850449,Creating a scalable API with microservices,0.24605083671121755,How Kubernetes takes container workload portability to the next level,0.2458225209228313,Kubernetes 1.3 on tap for Google Container Engine,0.240142858452942,​Kubernetes 1.4: One DevOps tool to rule all the containers | ZDNet,0.21544604762629868,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,0.20680352065819155
2690,WebAssembly Browser Preview,-8657415528200615063,What is WebAssembly? The Dawn of a New Era - JavaScript Scene,0.49561996708454964,Welcome Google Cloud Platform!,0.11585483891779978,World's Fastest Growing Open Source Platform Pushes Out New Release,0.10116834791983947,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack,0.09383519739553267,"How to Build and Publish ES6 Modules Today, with Babel and Rollup",0.09207784629923711
2691,Stop Trying to Monetize Your Data - Built to Adapt,-6215634663594744290,"Practical advice for analysis of large, complex data sets",0.32708542440792027,Doing Data Science Right - Your Most Common Questions Answered,0.3229692857648011,Lessons from Becoming a Data-Driven Organization,0.3177781520086363,From Insight-as-a-Service to insightful applications,0.26269854562765393,The Skills You'll Need and the Salary You Can Expect as a Data Scientist,0.2532886442761945
2692,"Primeira cidade inteligente brasileira, equipada com sensores, sistemas e soluções digitais, será desenvolvida por startup - Startupi",-8781597910014596432,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,0.22595966597868403,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",0.2250183872744945,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO,0.22495210936203275,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.2195011887578504,[Books] Biblioteca FIXE: Sugestões de Leitura,0.21948516204869295
2693,Visa anuncia plataforma para pagamentos B2B internacionais com tecnologia blockchain - Startupi,1117455951802655890,Visa inaugura Co-Creation Center em São Paulo,0.48380262580029404,Visa inaugura centro para inovação em pagamento digital | EXAME.com,0.45834058507973446,"IBM e Visa transformam automóveis, eletrodomésticos e outros dispositivos conectados em potenciais pontos de vendas",0.4056051847722822,Visa traz pagamentos móveis ao Brasil junto com Samsung - Startupi,0.40178603999112655,Visa lança desafio para startups de tecnologia - Startupi,0.38382293295599895
2694,1º Fórum Sercomtel de IOT e Smart Cities será realizado no dia 4 de Novembro - Blog - Bonde. O seu portal,6658481071718074876,1º Congresso Brasileiro de IoT - Embarcados,0.2361430806091153,Largest IoT Event Kicks Off at Santa Clara Convention Center,0.22375970339667178,SAMSUNG OCEAN - Novas turmas de treinamento de 2017 - Embarcados,0.1997347062600132,IoT Day: A timeline of how IoT is changing the world (infographic),0.18793107480894838,Intel's internal IoT platform for real-time enterprise analytics,0.18602353243853542
2695,Restb.ai: Why custom computer vision as a service makes sense | ZDNet,-8615008595949058842,Why image recognition is about to transform business,0.18448323066469138,Why Deep Learning Is Suddenly Changing Your Life,0.16548083633025948,Google Is About to Supercharge Its TensorFlow Open Source AI,0.14766924494828906,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.13828412505992194,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.13727089606629264
2696,An Overly Thorough Guide To Underused Android Libraries,-3307413259092352650,Effective learning through code workshops | Box Blog,0.24658607586313896,The Importance of Code Reviews,0.23520210104309344,Don't document your code. Code your documentation.,0.23518711372354847,Leveling Up Your JavaScript -,0.21485313004696305,Creating Your Code Review Checklist - DaedTech,0.20769378771428765
2697,Hubble Contacts raises $7.2 million to deliver disposable lenses direct to consumers,3465127447598546258,Um misterioso vórtice escuro surgiu sobre Netuno,0.13192164836008977,Enable the new Google Contacts for your users from the Admin console,0.10984982382521653,Large CPGs are under attack by startups... and consumers are winning,0.09407799363528357,The economic essentials of digital strategy,0.08260878006243115,The Future of Business is Design,0.08184575166691423
2698,Money 20/20 Panel: Artificial Intelligence and Machine Learning,-2440547657721869309,Key trends in machine learning and AI,0.40395285798903763,Andrew Ng: What AI Can and Can't Do,0.30327576206363843,Deep learning will be huge - and here's who will dominate it,0.3005581144278354,How to approach machine learning as a non-technical person,0.29483901795744255,Here's how The White House wants the U.S. to approach AI R&D,0.2941557217558884
2699,"[Techniques] Será que você está fazendo ""brainstorm"" da forma correta? - Blog Locaweb - Notícias sobre tecnologia, programação e muito mais.",7401798504722165526,"Tenho várias ideias de negócios, qual devo levar adiante?",0.40227169682336444,Olhando para o futuro: 5 pontos de atenção,0.3618143456442002,Dicas para aumentar produtividade: 14 dicas incríveis.,0.35505131188405264,Degraus para o sucesso: a inovação no core do negócio,0.3534208967568841,Mapa mental: a chave para organizar seus projetos!,0.3470227378901122
2700,Support Ended for Eclipse Android Developer Tools,-2855218766021441159,Android Studio 2.2,0.7347906328691487,Novidades do Android Studio 2.2,0.731024018246695,Android Studio 2.0 | Android Developers Blog,0.5884580030056551,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",0.5533840765757262,Why porting an iOS design to Android will not work,0.3963982786352458
2701,Drupal 8 CI/CD with Docker via Jenkins. Part 1: Integration,-91139000311163410,Docker inside docker and overview about Jenkins 2,0.5576456629851017,Jenkins 2.0 is here!,0.4015755621342799,"Use Docker to build, test and push your Artifacts",0.34059390112192084,Your Docker Agenda for April,0.3230438267882904,Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine,0.32097478045325384
2702,What to look for in a code review ,-6642751159620064055,The Importance of Code Reviews,0.47998843095366167,Creating Your Code Review Checklist - DaedTech,0.3863503160815053,Effective learning through code workshops | Box Blog,0.38215161816235915,Leveling Up Your JavaScript -,0.37770209281754286,Writing good code: how to reduce the cognitive load of your code,0.3494149931999342
2703,"Use Gulp for Drupal 8 with Teams, Part 1: Gulp Setup",-498795758651788662,Manage Client-Side Packages with Bower - ASP.NET documentation,0.17838535626758922,New blog from Dries: How should you decouple Drupal?,0.1431051168901478,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.13605163627339997,Dries Buytaert,0.1358728021353854,14 Cool Drupal 8 modules for site builders | August 2016,0.13026910654772114
2704,Using Display Suite in Drupal 8: How to Customize Content Pages - WebWash,8628621643938810986,Panels,0.2465535262557825,ConstraintLayout - Part 1,0.22105469406792772,Readable Content Guides,0.21338078882620787,Creating Compound Views on Android,0.20883845598044265,[Tools] Trello Custom Fields: How To Maximize Your Board Workflow - Trello Blog,0.1963001998426602
2705,Evaluating the Chinese Developer Community,6034099213718885791,Dries Buytaert,0.542954590923394,Drupal and ambitious digital experiences,0.49472251560736075,Drupal 8.1.0 is now available,0.46949413282030217,"New blog from Dries: A ""MAP"" for accelerating Drupal 8 adoption",0.45121700953350014,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.44980689852179645
2706,How Kotlin became our primary language for Android - UPTech Team,5524888769622800245,Lessons from converting an app to 100% Kotlin - Keepsafe Engineering,0.6971994657077696,Introducing Kotlin support in Spring Framework 5.0,0.5844221007290545,"Kotlin in Production - What works, Whats broken",0.5656084049471811,"A Geospatial Messenger with Kotlin, Spring Boot and PostgreSQL",0.4041001017285038,Kotlin no Backend (Parte 2) :: Concrete Solutions,0.2891008149597143
2707,"Microsoft lança Teams, nova plataforma de chat concorrente do Slack | MacMagazine.com.br",-790959521412948853,"Microsoft anuncia Visual Studio para Mac, disponível ainda nesta semana | MacMagazine.com.br",0.4473635987888909,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.39414107040713536,Olhando para o futuro: 5 pontos de atenção,0.3824951226855976,Especialistas trazem tendências de UX para 2017 - KingHost,0.3819955981064108,"SINAIS do FUTURO imediato: #1, internet das coisas",0.3782701484413424
2708,Hollar snags another $30 million for its fast-growing dollar store app,-6510151088126868601,Six iconic retailers and their digital transformation journeys,0.11853008242058681,NOW NEW NEXT: How growth champions create new value,0.09836612124329064,The future of traditional retail is digital,0.09024738089170159,How A.I. and chatbots can help retailers create unique in-store experiences,0.08773100071806927,Unilever Buys Dollar Shave Club for $1 Billion,0.08497689286049702
2709,Google Home brings Google's smarts to your living room,4422997595777504091,NYT: Google To Announce Alexa Competitor Called 'Google Home' At I/O,0.36644887569599977,"The inside story of how Amazon created Echo, the next billion dollar business no one saw coming",0.29692204123920296,The battle for the post-digital world,0.2927851536646109,"Google's I/O Is a Little Like Disneyland, and a Little Like a Garage Sale",0.2801246692490791,"Hands-on: Google Assistant's Allo chatbot outdoes Cortana, Siri as your digital pal",0.27141162211885816
2710,Acquia Engage 2016: Day One,-9056114023474725450,Dries Buytaert,0.43478456597988574,"Acquia Releases Lightning for Drupal 8, Enabling Fast Starts for Digital Experience Deployments [July 19, 2016]",0.33698421943601686,Acquia Engage Awards Finalists Announced,0.264431974286118,6. What can Acquia and the community do now regarding Drupal and ecommerce?,0.24338420369912886,Acquia a leader in the 2017 Forrester Wave for Web Content Management Systems | Dries Buytaert,0.2411827838390645
2711,"Applying the Linus Torvalds ""Good Taste"" Coding Requirement",2106559900295325351,Writing good code: how to reduce the cognitive load of your code,0.13892989340277517,Java 8 Streams - A Deeper Approach About Performance Improvement,0.1292918148358109,The Importance of Code Reviews,0.12536443065753763,Leveling Up Your JavaScript -,0.12268411363471497,Anti-If: The missing patterns,0.12128326329083808
2712,Java Microservices: The Cake is a Lie but You Can't Ignore It | Takipi Blog,6947862790919978120,Using Microservices Architecture as API Enablement Strategy,0.3385259380533552,Code reuse in microservices architecture - with Spring Boot,0.3203047665870621,How We Migrated Our Backend to Spring Boot in 3 Weeks - Stormpath User Identity API,0.31820474039651536,Building Spring Cloud Microservices That Strangle Legacy Systems,0.3080024551319343,"Microservices Reference Architecture, Part 4 -12‑Factor App",0.30541665738563456
2713,Google DeepMind researchers built a deep-learning system capable of learning from very little data.,-3751249597609107201,Why Deep Learning Is Suddenly Changing Your Life,0.32564053126680986,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.30292265656342504,Machine Learning for Designers,0.30130976384455743,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.30103492622027017,Why image recognition is about to transform business,0.26366796747558624
2714,The Competitive Landscape for Machine Intelligence,2399228553079505025,The Competitive Landscape for Machine Intelligence,1.0000000000000002,Clarifying the uses of artificial intelligence in the enterprise,0.4942876146702645,The barbell effect of machine learning.,0.336444743325035,5 Skills You Need to Become a Machine Learning Engineer | Udacity,0.33487289817878685,Machine Learning as a Service: How Data Science Is Hitting the Masses,0.30474666231809966
2715,How real businesses are using machine learning,-8068727428160395745,5 Skills You Need to Become a Machine Learning Engineer | Udacity,0.5622632682968302,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.5418763785248994,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.5380281238531892,Machine Learning Is No Longer Just for Experts,0.5356906548045318,Machine Learning for Designers,0.5128643114912298
2716,Google e GFT firmam parceria para testes com foco em blockchain - Startupi,-3513353119850106583,Blockchain: o que é e como funciona,0.3601730267541376,[Books] Biblioteca FIXE: Sugestões de Leitura,0.3505080308175604,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,0.31143435650649703,Que novas oportunidades poderemos criar com Blockchain? - CIO,0.3099823640374,Visa anuncia plataforma para pagamentos B2B internacionais com tecnologia blockchain - Startupi,0.3025011081211436
2717,"Feather: A Fast On-Disk Format for Data Frames for R and Python, powered by Apache Arrow",-3351652027149912881,Python Ecosystem for Machine Learning - Machine Learning Mastery,0.17322060527112296,Python Is Not Java (dirtSimple.org),0.16528498131744507,Python Eats Into R as SAS Dominance Fades,0.15146485369258073,Top Programming Languages Trends: The Rise of Big Data,0.1256966424664809,Scala is the new golden child,0.12420303964940113
2718,Grow fast or die slow: Focusing on customer success to drive growth,-4483059513836093676,Linking the customer experience to value,0.2645684189249239,Why the customer experience matters,0.20608430530348207,Banking Needs a Customer Experience Wake-Up Call,0.1918876666620958,The need to lead in data and analytics,0.18598440730502772,"Say goodbye to traditional customer segmentation "" Banking Technology",0.17628307720858782
2719,The new 64-bit Orange Pi is a quad-core computer for $20,-6932442635231192683,Asus ready to take bite of 'Pi' market with Tinker micro PC,0.27672623658241996,"How to build a robot that ""sees"" with $100 and TensorFlow",0.191102650866386,"How to build a robot that ""sees"" with $100 and TensorFlow",0.191102650866386,Raspberry Pi gets an 8-megapixel Sony camera upgrade,0.18894768245938076,"Onion Creates a $5 Linux Computer with Wi-Fi, Designed for IoT Applications",0.1641797165401002
2720,A plan for media management in Drupal 8,-266262937631881148,Dries Buytaert,0.48558732920841524,"New blog from Dries: A ""MAP"" for accelerating Drupal 8 adoption",0.47645054127182046,Drupal 8.1.0 is now available,0.4635692839052586,Dries Distributions remain a growing opportunity for Drupal - Buytaert,0.43429799988151774,Drupal and ambitious digital experiences,0.41388104077397997
2721,My Approach to Mobile Accessibility Testing - Ministry of Testing,4904775878165401439,Addressing Accessibility for the Web,0.39632534774463096,Building more accessible technology,0.34108938236283814,10 Free Screen Readers For Blind Or Visually Impaired Users - Usability Geek,0.2878922629962976,Mobile marketing statistics 2016,0.2418345687258181,WebAIM: WebAIM's WCAG 2.0 Checklist - for HTML documents,0.2034892350243593
2722,"Espresso Intents: não é magia, é tecnologia! - Android Dev BR",-7423191370472335463,Testes unitários vs aceitação - Android Dev BR,0.47450711985073657,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,0.47034608209459966,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.42545081944767604,Vídeos motivacionais: os 21 vídeos mais incríveis.,0.4180414435842283,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,0.4161868522704493
2723,Netshoes e Zattini anunciam 30 dias de Black Friday,-1353560213232970946,Como a Netshoes se preparou para a Black Friday deste ano,0.5134443941832582,Plataforma anuncia integração com marketplace líder em artigos esportivos,0.4792564735862462,O IPO é a saída para a Netshoes?,0.4783308990091075,Black Friday salva o ano do e-commerce,0.3836653924769521,Ibope revela lojas de e-commerce com maior recomendação no Brasil - B!T magazine,0.37725379636543216
2724,"Acquia Releases Lightning for Drupal 8, Enabling Fast Starts for Digital Experience Deployments [July 19, 2016]",6908884359295619150,Dries Buytaert,0.5997670703686219,"New blog from Dries: A ""MAP"" for accelerating Drupal 8 adoption",0.498282261688077,Dries Distributions remain a growing opportunity for Drupal - Buytaert,0.4453766510135153,6. What can Acquia and the community do now regarding Drupal and ecommerce?,0.4348737733751022,0. The case for Drupal and Commerce,0.4336698653639105
2725,Introducing the Workspace Preview System | Acquia Lightning,3399073250354435892,Introducing the Workspace Preview System | Acquia Lightning,1.0,Dries Buytaert,0.3155181439133907,Moving the Drupal 8 workflow initiative along,0.27747794602133624,State of Drupal 2016 survey | Dries Buytaert,0.2180419795027421,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.20383046780032135
2726,Introducing the Workspace Preview System | Acquia Lightning,3399073250354435892,Introducing the Workspace Preview System | Acquia Lightning,1.0,Dries Buytaert,0.3155181439133907,Moving the Drupal 8 workflow initiative along,0.27747794602133624,State of Drupal 2016 survey | Dries Buytaert,0.2180419795027421,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.20383046780032135
2727,Que novas oportunidades poderemos criar com Blockchain? - CIO,4717008760225392411,Blockchain: o que é e como funciona,0.5463957912833378,A reunião secreta em que Wall Street testou dinheiro digital | EXAME.com,0.46890595992422884,Olhando para o futuro: 5 pontos de atenção,0.4453653965526585,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,0.4369997211849413,"SINAIS do FUTURO imediato: #1, internet das coisas",0.4354956250699364
2728,Gestão de Dados: 10 questões básicas sobre seu uso,-1511619461666295654,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/",0.3925215534496929,Global Data Bank é lançado internacionalmente com operação no Brasil,0.36754319304653255,[Books] Biblioteca FIXE: Sugestões de Leitura,0.354923409125058,Os seus dados têm ótimas histórias para contar (e talvez você nem saiba),0.3509409433135861,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO,0.34980628119396673
2729,Dasa multiplica lucro em 6 vezes no terceiro trimestre,-8677396111092711799,"Santander Brasil tem lucro gerencial de R$ 1,989 bi no 4º trimestre",0.30598834387682416,"Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre",0.30326988523591525,"Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre",0.30326988523591525,"Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre",0.30326988523591525,Seguradoras divulgam resultados de 2016 - Apólice,0.2976181061630976
2730,"Microsoft Is Now 'Open By Default', Says Xamarin Founder Miguel de Icaza",-9152398073968262186,Xamarin for Everyone,0.5075934625774456,Microsoft's Open Source Love Affair Reaches New Heights,0.4342376427918637,Referências para Estudo - Xamarin,0.3141245183211765,Microsoft's mobile problem may not be a problem at all,0.266952201297076,Microsoft's mobile problem may not be a problem at all,0.266952201297076
2731,Conferência discutirá principais temas dentro do mundo de inovação em serviços financeiros - Startupi,-1606980109000976010,TEDxSãoPaulo,0.2003898520364674,Evento em São Paulo traz grandes players do mercado mobile e desafio para startups - Startupi,0.18653700749121607,1º Congresso Brasileiro de IoT - Embarcados,0.18062218659650703,A reunião secreta em que Wall Street testou dinheiro digital | EXAME.com,0.17737006814558248,Que novas oportunidades poderemos criar com Blockchain? - CIO,0.17642341553790578
2732,Lessons from Becoming a Data-Driven Organization,3293246847422795557,Doing Data Science Right - Your Most Common Questions Answered,0.4086062932034711,"Practical advice for analysis of large, complex data sets",0.33023513566071316,The need to lead in data and analytics,0.32723197101513535,Stop Trying to Monetize Your Data - Built to Adapt,0.3177781520086363,Building a high-throughput data science machine,0.3060109556901565
2733,"Building A Modern, Scalable Backend: Modernizing Monolithic Applications",5263606973029607223,Creating a scalable API with microservices,0.28159461404735153,"Netflix OSS, Spring Cloud, or Kubernetes? How About All of Them!",0.27769345262920103,Using Microservices Architecture as API Enablement Strategy,0.2761832751246661,Microservices: Real Architectural Patterns,0.26169917117661523,"The Languages, Frameworks and Tools You Should Learn in 2017",0.23062775487391513
2734,"Practical advice for analysis of large, complex data sets",8836508987743809103,Doing Data Science Right - Your Most Common Questions Answered,0.40053327849397447,"The ""Joel Test"" for Data Science",0.331338917853002,Lessons from Becoming a Data-Driven Organization,0.33023513566071316,Stop Trying to Monetize Your Data - Built to Adapt,0.32708542440792027,The Skills You'll Need and the Salary You Can Expect as a Data Scientist,0.3128477881293057
2735,Natura inova e cria bot para auxiliar consumidores a escolherem presentes de natal - Startupi,-1425776303341065806,Natura está em busca de startups para gerar novos projetos e produtos - Startupi,0.4585527761605413,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,0.37634704629672044,MOBILE TIME - Nascem os primeiros chatbots brasileiros,0.35907420379540245,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...",0.35683077485480175,Black Friday salva o ano do e-commerce,0.34868532552182785
2736,Celebrating TensorFlow's First Year,-8353590933060505654,TensorFlow v0.9 now available with improved mobile support,0.6415214617305839,Google launches distributed version of its TensorFlow machine learning system,0.6105054654733357,Announcing TensorFlow 0.8 - now with distributed computing support!,0.5671052963928653,​Google's AI software is moving into your iPhone,0.49129479992135044,TensorFlow Tutorial- Part 1,0.4895796715027668
2737,Cape Analytics raises $14 million to use computer vision for better insurance quotes,-4451918963121780798,Big data analysis to transform insurance industry - FT.com,0.19962585468535712,Why image recognition is about to transform business,0.1885857360510196,29 Common Google Analytics Data Errors And How To Fix Them,0.1839483650118885,Lessons from Becoming a Data-Driven Organization,0.1661383356297856,The need to lead in data and analytics,0.16111300132668235
2738,Citroën lança e-commerce de carros,4667058261084775379,Como nasce um carro. | Volkswagen Magazine,0.3036443926775392,Black Friday salva o ano do e-commerce,0.2994485032544533,Buscas on-line por carros têm expansão de 43% no 1º trimestre,0.26496000145246545,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",0.26452910948215785,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,0.2622871123758789
2739,What A Difference 2 Percentage Points Makes,8926283897590637985,America's allies are preparing for a bumpy ride,0.18130517556755188,I've had the chance to troll Donald Trump. But I didn't.,0.14536692362989675,How We Lost 47% of Our Users After a Redesign | Icons8,0.10827104688731096,Don't Estimate the Sprint Backlog Using Task Points,0.09671214995607985,Polly.ai raises $1.2 million to help companies poll their employees,0.08680755059864291
2740,Alibaba quebra recorde de vendas no Dia dos Solteiros - e-commerce,3056097063387494549,Black Friday salva o ano do e-commerce,0.256107964499272,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.2531723405499386,Walmart compra startup para brigar com Amazon | EXAME.com,0.2526174252349175,Vendas da Netshoes crescem 267% em dispositivos móveis no 1º semestre - 24Brasil,0.2444161931474397,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",0.2409684365710776
2741,We are on the verge of a consumer M&A avalanche,-9086955082453789880,Large CPGs are under attack by startups... and consumers are winning,0.4431620716333254,Campaigns Are Dead. Modern Marketing Is a Data Exchange,0.3457018720435831,BIG BRAND REDEMPTION | New free Trend Briefing from TrendWatching,0.30429452700802556,Meet the new Brazilian consumer,0.2759308942935033,NOW NEW NEXT: How growth champions create new value,0.2705620231945624
2742,In the Long Run,-2780168264183400543,8 Things Every Person Should Do Before 8 A.M. - The Mission,0.1820771596628921,6 Delicious Sports Snacks Approved by Athletes and Scientists,0.14661265908164298,How Neuroscientists Explain the Mind-Clearing Magic of Running,0.10335241632475566,Practical Frameworks for Beating Burnout,0.09441555606135917,Taking the Apple Watch Nike+ for a spin,0.08798420233890601
2743,The Competitive Landscape for Machine Intelligence,-3269885695260066314,The Competitive Landscape for Machine Intelligence,1.0000000000000002,Clarifying the uses of artificial intelligence in the enterprise,0.4942876146702645,The barbell effect of machine learning.,0.336444743325035,5 Skills You Need to Become a Machine Learning Engineer | Udacity,0.33487289817878685,Machine Learning as a Service: How Data Science Is Hitting the Masses,0.30474666231809966
2744,Introducing the new Google Play Music,8353614127518545485,Mapping the World of Music Using Machine Learning: Part 1 - iHeartRadio Tech Blog,0.2824802909830759,Spotify's Latest Algorithmic Playlist Is Full of Your Favorite New Music,0.23262283495651298,Google Home brings Google's smarts to your living room,0.22876620327918928,The Spotify Blog,0.22590185987786984,A new look for Google Play family of apps,0.220051667206303
2745,GE Digital snags ServiceMax for $915 million,4671890082953295903,Siemens and General Electric gear up for the internet of things,0.37529451184751106,Lessons from Becoming a Data-Driven Organization,0.2629349186576917,Will blockchain drive the fourth Industrial Revolution?,0.24720803619860618,The Internet of Things,0.1849899895031974,Ahead of the curve: The future of performance management,0.15575774304915274
2746,"Microsoft anuncia Visual Studio para Mac, disponível ainda nesta semana | MacMagazine.com.br",6750029764020453263,"Microsoft lança Teams, nova plataforma de chat concorrente do Slack | MacMagazine.com.br",0.4473635987888909,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.3591942344090227,"SINAIS do FUTURO imediato: #1, internet das coisas",0.3588603355512451,Especialistas trazem tendências de UX para 2017 - KingHost,0.3581773901533917,Olhando para o futuro: 5 pontos de atenção,0.3549886452222397
